sampleId,sampleId_orig,locality,lat,long,continent,country,city,province,min_day,max_day,min_month,max_month,year,jday,exactDate,sr_season,bio_rep,tech_rep,exp_rep,loc_rep,fruit_type,subsample,nFlies,fly_type,library_type,sampling_strategy,seq_platform,set,collector,SRA_Accession,reference,SequencingId,low_qual,DIN,DNA_result,DNA_Status,library_result,totalreads,SimCont.Norm,pcrdup,pNpS,private,Cov,Miss,Recommendation,collapsedSamples,N,cluster1.0,cluster2.0_k4,cluster2.0_k5,cluster2.0_k8,fruit_type_curated
US_Rho_Pro_9_2015-06-11,RI_pvdspring6_11_Jun_2015,US_Rho_Pro,41.823612,-71.389529,North_America,USA,Providence,Rhode Island,10,12,6,6,2015,162,FALSE,NA,BR-6,TR-1,NA,Fox Point Community Garden (Gano Park),NA,9,34,wild,pooled,NA,Illumina HiSeq 2000,dest_plus,J. Lange et al,SRR14308773,https://doi.org/10.1093/molbev/msab368,NA,NA,NA,NA,NA,NA,NA,0.0121723408751889,0.010003,0.298640191537942,3.38987455839099,13.0782483804969,0.0241302814867876,Pass,NA,NA,4,4,3,4,NA
US_Sou_Eut_1_2010-07-15,SC_eu_10_spring,US_Sou_Eut,33.39,-80.34,North_America,USA,Eutawville,South Carolina,15,15,7,7,2010,196,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,48,5gen_lab,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR1525696,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0135420160140995,0.027669,0.391018591081813,4.36172783601759,79.6340351571038,0.0207617192334179,Pass,NA,NA,5,4,5,6,NA
US_Tex_Lub_0_2013-09-15,NA,US_Tex_Lub,33.57,-100.9,North_America,USA,Lubbock,Texas,1,30,9,9,2013,258,FALSE,NA,NA,NA,NA,NA,NA,0,634,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449057;SRR8449015;SRR8448983;SRR8448996;SRR8448964;SRR8449060;SRR8449012;SRR8448973;SRR8448956;SRR8448911,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0158935227450897,0.035129,NA,NA,87.761899581789,0.0551646183182878,Pass,US_Tex_Lub_10_2013-09-15;US_Tex_Lub_1_2013-09-15;US_Tex_Lub_2_2013-09-15;US_Tex_Lub_3_2013-09-15;US_Tex_Lub_4_2013-09-15;US_Tex_Lub_5_2013-09-15;US_Tex_Lub_6_2013-09-15;US_Tex_Lub_7_2013-09-15;US_Tex_Lub_8_2013-09-15;US_Tex_Lub_9_2013-09-15,10,4,4,3,4,NA
US_Tex_Lub_10_2013-09-15,TX_NTX-30C-100_NA_Sep_2013,US_Tex_Lub,33.57,-100.9,North_America,USA,Lubbock,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_100,NA,NA,10,24,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449057,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0155243438536695,0.006502,0.42899462163245,4.67238421306172,18.0194647763397,0.0325529004044119,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Lub_1_2013-09-15,TX_NTX-20C-005_NA_Sep_2013,US_Tex_Lub,33.57,-100.9,North_America,USA,Lubbock,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_005,NA,NA,1,24,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449015,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0158767736251266,0.07932,0.318444766731305,3.55990662503611,9.6258192758139,0.0514689717125215,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Lub_2_2013-09-15,TX_NTX-20C-025_NA_Sep_2013,US_Tex_Lub,33.57,-100.9,North_America,USA,Lubbock,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_025,NA,NA,2,72,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448983,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0157203489840756,0.004338,0.330918359155495,3.06483221973857,8.36144767425268,0.0817059552356368,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Lub_3_2013-09-15,TX_NTX-20C-075_NA_Sep_2013,US_Tex_Lub,33.57,-100.9,North_America,USA,Lubbock,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_075,NA,NA,3,125,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448996,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0155463034960056,0.00964,0.336625447774787,3.44310645673727,8.64349043835685,0.0705505349855352,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Lub_4_2013-09-15,TX_NTX-20C-095_NA_Sep_2013,US_Tex_Lub,33.57,-100.9,North_America,USA,Lubbock,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_095,NA,NA,4,72,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448964,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0154302577365444,0.004271,0.347049269085003,3.58467038446435,7.65807966354745,0.108685513338119,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Lub_5_2013-09-15,TX_NTX-20C-100_NA_Sep_2013,US_Tex_Lub,33.57,-100.9,North_America,USA,Lubbock,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_100,NA,NA,5,24,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449060,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0156553024846631,0.015664,0.326564035375041,3.68187412212865,12.2909204190251,0.0348974507928327,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Lub_6_2013-09-15,TX_NTX-30C-005_NA_Sep_2013,US_Tex_Lub,33.57,-100.9,North_America,USA,Lubbock,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_005,NA,NA,6,24,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449012,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0159971769112494,0.010196,0.331165914904419,3.44886084560744,8.33984523638393,0.0817011020988361,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Lub_7_2013-09-15,TX_NTX-30C-025_NA_Sep_2013,US_Tex_Lub,33.57,-100.9,North_America,USA,Lubbock,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_025,NA,NA,7,72,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448973,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0162852437109018,0.01437,0.309213347705646,3.61721009455743,13.1773043993367,0.0439092405180627,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Lub_8_2013-09-15,TX_NTX-30C-075_NA_Sep_2013,US_Tex_Lub,33.57,-100.9,North_America,USA,Lubbock,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_075,NA,NA,8,125,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448956,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0158494272985823,0.007257,0.318647629465442,3.57909732655264,10.635985291779,0.0478650323243177,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Lub_9_2013-09-15,TX_NTX-30C-095_NA_Sep_2013,US_Tex_Lub,33.57,-100.9,North_America,USA,Lubbock,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_095,NA,NA,9,72,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448911,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0158738720970348,0.009989,0.320642275123822,3.55254654795566,9.20130430490186,0.0512549483796104,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Sto_0_2013-09-15,NA,US_Tex_Sto,30.23,-99.66,North_America,USA,Stonewall,Texas,1,30,9,9,2013,258,FALSE,NA,NA,NA,NA,NA,NA,0,634,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449056;SRR8449017;SRR8448982;SRR8448997;SRR8448965;SRR8449059;SRR8449011;SRR8448972;SRR8448957;SRR8448912,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0197062907549459,0.030079,NA,NA,70.7115569491763,0.050392728828339,Pass,US_Tex_Sto_10_2013-09-15;US_Tex_Sto_1_2013-09-15;US_Tex_Sto_2_2013-09-15;US_Tex_Sto_3_2013-09-15;US_Tex_Sto_4_2013-09-15;US_Tex_Sto_5_2013-09-15;US_Tex_Sto_6_2013-09-15;US_Tex_Sto_7_2013-09-15;US_Tex_Sto_8_2013-09-15;US_Tex_Sto_9_2013-09-15,10,4,4,3,4,NA
US_Tex_Sto_10_2013-09-15,TX_STX-30C-100_NA_Sep_2013,US_Tex_Sto,30.23,-99.66,North_America,USA,Stonewall,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_100,NA,NA,10,24,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449056,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0154975097048587,0.011942,0.332544423156392,4.11005071614765,12.9847006454618,0.0290144783630175,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Sto_1_2013-09-15,TX_STX-20C-005_NA_Sep_2013,US_Tex_Sto,30.23,-99.66,North_America,USA,Stonewall,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_005,NA,NA,1,24,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449017,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.015734030377936,0.012573,0.324144048857879,3.41780372263988,10.983172559739,0.0368100720059907,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Sto_2_2013-09-15,TX_STX-20C-025_NA_Sep_2013,US_Tex_Sto,30.23,-99.66,North_America,USA,Stonewall,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_025,NA,NA,2,72,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448982,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0421242767668293,0.004843,0.312804297443452,3.22788670461367,8.13217701984791,0.0852890261355976,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Sto_3_2013-09-15,TX_STX-20C-075_NA_Sep_2013,US_Tex_Sto,30.23,-99.66,North_America,USA,Stonewall,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_075,NA,NA,3,125,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448997,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0297038731876708,0.010601,0.325053509068379,3.36342393291718,8.66820761398826,0.070177328765561,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Sto_4_2013-09-15,TX_STX-20C-095_NA_Sep_2013,US_Tex_Sto,30.23,-99.66,North_America,USA,Stonewall,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_095,NA,NA,4,72,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448965,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0160537197820177,0.042115,0.306205795117499,3.18012587516405,6.32273291940867,0.217103618838518,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Sto_5_2013-09-15,TX_STX-20C-100_NA_Sep_2013,US_Tex_Sto,30.23,-99.66,North_America,USA,Stonewall,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,20C_100,NA,NA,5,24,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449059,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0157822867223357,0.017437,0.335524024058893,3.31386722036915,7.85432766573725,0.0945531789744642,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Sto_6_2013-09-15,TX_STX-30C-005_NA_Sep_2013,US_Tex_Sto,30.23,-99.66,North_America,USA,Stonewall,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_005,NA,NA,6,24,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8449011,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0157374110313169,0.010083,0.332372486027373,3.46908529912312,7.6080849523876,0.109538694787683,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Sto_7_2013-09-15,TX_STX-30C-025_NA_Sep_2013,US_Tex_Sto,30.23,-99.66,North_America,USA,Stonewall,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_025,NA,NA,7,72,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448972,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.015761687803622,0.004918,0.316910211647054,3.44731310882357,7.14846033656752,0.136819632685488,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Sto_8_2013-09-15,TX_STX-30C-075_NA_Sep_2013,US_Tex_Sto,30.23,-99.66,North_America,USA,Stonewall,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_075,NA,NA,8,125,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448957,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0153576833500326,0.009987,0.320395447898786,3.50772097668561,9.83226246662366,0.0490414326848087,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Tex_Sto_9_2013-09-15,TX_STX-30C-095_NA_Sep_2013,US_Tex_Sto,30.23,-99.66,North_America,USA,Stonewall,Texas,1,30,9,9,2013,258,FALSE,NA,BR-1,TR-1,30C_095,NA,NA,9,72,isofemale,pooled,NA,Illumina NextSeq 500,dest_plus,Fournier-Level et al,SRR8448912,https://doi.org/10.1038/s41559-019-0837-y,NA,NA,NA,NA,NA,NA,NA,0.0160773614035348,0.024654,0.29882667233345,3.3732798932775,7.95345741523646,0.0801553780278114,Collapse,NA,NA,NA,NA,NA,NA,NA
US_Vir_Cha_1_2012-07-18,VA_ch_12_spring,US_Vir_Cha,38,-78.47,North_America,USA,Charlottesville,Virginia,18,18,7,7,2012,200,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,95,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt,SRR3590551,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0146746416849956,0.035774,0.360372594892561,4.17193112335597,68.9799349580415,0.0468618889476119,Pass,NA,NA,5,4,5,6,NA
US_Vir_Cha_1_2012-11-05,VA_ch_12_fall,US_Vir_Cha,38,-78.47,North_America,USA,Charlottesville,Virginia,5,5,11,11,2012,310,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,50,wild,pooled,NA,Illumina HiSeq 2000,DrosRTEC,P._Schmidt_lab,SRR3590550,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.192166008611031,0.012508,0.325145606482654,4.12083706025474,37.0078515770248,0.0524376578179423,High Contamination,NA,NA,NA,NA,NA,NA,NA
US_Vir_Cha_1_2014-06-25,VA_ch_14_spring,US_Vir_Cha,38,-78.47,North_America,USA,Charlottesville,Virginia,25,25,6,6,2014,176,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,104,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P._Schmidt_lab,SRR3939077,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00898803560090095,0.443077,0.358059854531064,4.16028841313129,73.2820245210395,0.0611597152761702,Pass,NA,NA,5,4,5,6,NA
US_Vir_Cha_1_2014-10-14,VA_ch_14_fall,US_Vir_Cha,38,-78.47,North_America,USA,Charlottesville,Virginia,14,14,10,10,2014,287,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,76,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,P._Schmidt_lab,SRR3939076,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00836866117104271,0.243754,0.362672789131831,4.17556979273499,82.5425513602438,0.0583390721676002,Pass,NA,NA,5,4,5,6,NA
US_Vir_Cha_1_2015-07-01,VA_ch_15_spring,US_Vir_Cha,38,-78.47,North_America,USA,Charlottesville,Virginia,1,1,7,7,2015,182,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,65,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,A._Bergland,SRR3939088,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00839884764133846,0.165099,0.355737867533362,3.98686127029004,88.4310542513406,0.0620303680182167,Pass,NA,NA,5,4,5,6,NA
US_Vir_Cha_1_2015-10-19,VA_ch_15_fall,US_Vir_Cha,38,-78.47,North_America,USA,Charlottesville,Virginia,19,19,10,10,2015,292,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,89,wild,pooled,NA,Illumina HiSeq 4000,DrosRTEC,A._Bergland,SRR3939087,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00834877709869444,0.119621,0.357582622679493,4.0520009801013,84.5125514443729,0.0615770850410308,Pass,NA,NA,5,4,5,6,NA
US_Vir_Cha_1_2016-06-24,VA_ch_16_m06d24,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,24,24,6,6,2016,176,TRUE,NA,BR-1,TR-1,NA,peaches,peaches,1,37,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475045,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.00919840883990037,0.157434,0.303447762997667,3.70620554188197,12.348414141409,0.0452147343174524,Pass,NA,NA,5,4,5,6,Peach
US_Vir_Cha_1_2016-07-08,VA_ch_16_m07d08,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,8,8,7,7,2016,190,TRUE,NA,BR-1,TR-1,NA,peaches,peaches,1,36,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475044,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.00827759044964687,0.111889,0.380207190202362,3.59582677707322,55.5685332626309,0.00423727374069593,Pass,NA,NA,5,4,5,6,Peach
US_Vir_Cha_1_2016-07-22,VA_ch_16_m07d22,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,22,22,7,7,2016,204,TRUE,NA,BR-1,TR-1,NA,peaches,peaches,1,22,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475033,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.00933015683067121,0.151319,0.327949226238549,4.01063911673663,19.0721216718942,0.0154591819649671,Pass,NA,NA,5,4,5,6,Peach
US_Vir_Cha_1_2016-08-19,VA_ch_16_m08d19,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,19,19,8,8,2016,232,TRUE,NA,BR-1,TR-1,NA,peaches,peaches,1,23,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475022,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.00823971286218269,0.127273,0.368067176216966,3.58251788360406,44.4337911872344,0.00422417027133403,Pass,NA,NA,5,4,5,6,Peach
US_Vir_Cha_1_2016-09-02,VA_ch_16_m09d02,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,2,2,9,9,2016,246,TRUE,NA,BR-1,TR-1,NA,peaches&apples,peaches&apples,1,146,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475014,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.00887288725409225,0.098902,0.393114944301251,3.62190296089123,79.0738137494363,0.00572621611115236,Pass,NA,NA,5,4,5,6,Apple_Peach
US_Vir_Cha_1_2016-09-16,VA_ch_16_m09d16,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,16,16,9,9,2016,260,TRUE,NA,BR-1,TR-1,NA,apples,apples,1,113,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475013,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.00887826742862747,0.130407,0.392944785276074,3.81630759943194,66.6656804618401,0.00398491062705925,Pass,NA,NA,5,4,5,6,Apple
US_Vir_Cha_1_2016-10-03,VA_ch_16_m10d03,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,3,3,10,10,2016,277,TRUE,NA,BR-1,TR-1,NA,apples,apples,1,40,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475012,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.009759575288817,0.095721,0.328476309948857,3.4933186082321,15.4463601522854,0.0427920484265403,Pass,NA,NA,5,4,5,6,Apple
US_Vir_Cha_1_2016-10-14,VA_ch_16_m10d14,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,14,14,10,10,2016,288,TRUE,NA,BR-1,TR-1,NA,apples,apples,1,150,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475011,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.00861760356276384,0.104737,0.395572916666667,3.55834850876162,65.4350473161375,0.00390774575192803,Pass,NA,NA,5,4,5,6,Apple
US_Vir_Cha_1_2016-10-28,VA_ch_16_m10d28,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,28,28,10,10,2016,302,TRUE,NA,BR-1,TR-1,NA,apples,apples,1,118,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475010,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.00904767904584555,0.149255,0.45082719677707,3.89608508542329,203.464793602043,0.0146200746121252,Pass,NA,NA,5,4,5,6,Apple
US_Vir_Cha_1_2016-11-11,VA_ch_16_m11d11,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,11,11,11,11,2016,316,TRUE,NA,BR-1,TR-1,NA,apples,apples,1,86,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475009,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.0115151083377829,0.392598,0.446543857843642,4.42214645596213,172.199682674344,0.0126278619554356,Pass,NA,NA,5,4,5,6,Apple
US_Vir_Cha_1_2016-12-03,VA_ch_16_m12d03,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,3,3,12,12,2016,338,TRUE,NA,BR-1,TR-1,NA,apples,apples,1,70,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475043,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.00866489601154095,0.101872,0.407055601908307,3.77793404883778,94.4338407794419,0.00641196434109204,Pass,NA,NA,5,4,5,6,Apple
US_Vir_Cha_1_2017-06-22,VA_ch_17_m06d22,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,22,22,6,6,2017,173,TRUE,NA,BR-1,TR-1,NA,peaches,peaches,1,39,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475042,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.009721106772576,0.258755,0.438054045090547,4.16767171623002,181.680378206854,0.0136839045232691,Pass,NA,NA,5,4,5,6,Peach
US_Vir_Cha_1_2017-07-07,VA_ch_17_m07d07,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,7,7,7,7,2017,188,TRUE,NA,BR-1,TR-1,NA,peaches,peaches,1,45,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475041,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.0112041674737569,0.255447,0.414175986866214,4.06977906088151,71.5922955281413,0.00410963624283738,Pass,NA,NA,5,4,5,6,Peach
US_Vir_Cha_1_2017-07-20,VA_ch_17_m07d20,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,20,20,7,7,2017,201,TRUE,NA,BR-1,TR-1,NA,peaches,peaches,1,69,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475040,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.0103051226345865,0.249448,0.429409558318766,4.18859103659399,85.6619473049593,0.00504095319489275,Pass,NA,NA,5,4,5,6,Peach
US_Vir_Cha_1_2017-08-03,VA_ch_17_m08d03,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,3,3,8,8,2017,215,TRUE,NA,BR-1,TR-1,NA,peaches&apples,peaches&apples,1,29,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475039,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.00916346982792854,0.09782,0.343790487520677,3.57472558359407,21.5745972908211,0.00758205562374213,Pass,NA,NA,5,4,5,6,Apple_Peach
US_Vir_Cha_1_2017-08-17,VA_ch_17_m08d17,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,17,17,8,8,2017,229,TRUE,NA,BR-1,TR-1,NA,peaches&apples,peaches&apples,1,32,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475038,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.00864737067206396,0.195724,0.422395714899315,4.16943929897894,298.074399800722,0.0258541156783982,Pass,NA,NA,5,4,5,6,Apple_Peach
US_Vir_Cha_1_2017-08-31,VA_ch_17_m08d31,US_Vir_Cha,37.979,-78.4897,North_America,USA,Charlottesville,Virginia,31,31,8,8,2017,243,TRUE,NA,BR-1,TR-1,NA,peaches&apples,peaches&apples,1,87,G1 males,pooled,Sweep Netting + Aspiration,NovaSeq6000,cville,Alyssa Black,SRR14475037,https://doi.org/10.1101/2022.12.09.519676,NA,NA,NA,NA,NA,NA,NA,0.00833767510773692,0.131021,0.41678687896957,3.80475260215046,148.461110783417,0.0126681429908814,Pass,NA,NA,5,4,5,6,Apple_Peach
